,link,headline,summary,date
469,https://www.nytimes.com/2018/04/26/business/dealbook/facebook-privacy-scandals-earnings.html,Three Reasons Deutsche Bank Didn’t Exit Wall Street Earlier: DealBook Briefing,Deutsche Bank is effectively abandoning its ambition to be a member of Wall Street’s big leagues. That raises one question: Why did it take so long?,2018/04/26
298,https://www.nytimes.com/2018/04/26/business/cravath-kirkland-ellis-partner-poaching.html,$11 Million a Year for a Law Partner? Bidding War Grows at Top-Tier Firms,"For years, partners rarely left the firm of Cravath, Swaine & Moore. But recent defections to Kirkland & Ellis have pointed to new forces at work.",2018/04/26
417,https://www.nytimes.com/2018/04/27/business/dealbook/angela-merkel-trump.html,How Shipping Costs Have Put Amazon in a Bind: DealBook Briefing,Higher shipping costs are a reason Amazon is raising the cost of Prime membership to $119 a year from $99. But a 20 percent hike could turn customers off.,2018/04/27
270,https://www.nytimes.com/2018/05/01/business/t-mobile-sprint-john-legere.html,‘He’s a Pit Bull’: T-Mobile C.E.O. Is the Colorful Outlier of Wireless,"John Legere was once a conventional numbers guy, but now his brash approach has resulted in a proposed mega-merger for T-Mobile and Sprint.",2018/05/01
376,https://www.nytimes.com/2018/05/02/movies/dear-movie-industry-metoo-netflix.html,"Dear Movie Industry, We Have Thoughts","Everyone is a critic, including Manohla Dargis and A.O. Scott, who have some suggestions for Ava DuVernay, Reese Witherspoon, Brad Pitt and Netflix.",2018/05/02
100,https://www.nytimes.com/2018/05/06/business/nafta-disney-fox.html,"Nafta Talks Resume, and Disney Will Face Questions on Its Fox Plans","Both Google and Microsoft will hold developers’ conferences, and the Bank of England may hold off on a rate increase as its economy slows.",2018/05/06
425,https://www.nytimes.com/2018/05/07/business/dealbook/warren-buffett-semiretired.html,Is Comcast Going to Crash Disney’s Deal With Fox?: DealBook Briefing,Shares of 21st Century Fox jumped more than 4 percent on reports that Comcast is preparing to upend Disney’s $52 billion deal to acquire most of Fox’s assets.,2018/05/07
240,https://www.nytimes.com/2018/05/08/briefing/iran-facebook-armenia.html,"Iran, Facebook, Armenia: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/05/08
35,https://www.nytimes.com/2018/05/08/business/media/disney-earnings-fox-comcast.html,Disney’s Strong Quarter Is Shadowed by Comcast’s Maneuvers for Fox,"Driven by “Black Panther,” the company reported its best quarterly results in two years. But Comcast is weighing a hostile bid that could upend Disney’s deal to buy most of 21st Century Fox.",2018/05/08
263,https://www.nytimes.com/2018/05/08/business/dealbook/eric-schneiderman-resigned.html,The Market’s Trump Test Is About to Get Real: DealBook Briefing,President Trump’s antagonistic foreign policies have yet to cause serious losses in the stock market. But investors’ stoicism could face greater tests in the coming weeks.,2018/05/08
26,https://www.nytimes.com/2018/05/08/business/media/james-murdoch-disney-fox-deal.html,James Murdoch Will Not Join Disney if Fox Deal Is Completed,"Two associates said that Mr. Murdoch, the chief executive of 21st Century Fox, intends to start his own company if Disney’s deal to buy most of Fox’s assets goes through.",2018/05/08
262,https://www.nytimes.com/2018/05/09/briefing/north-korea-malaysia-election-flipkart.html,"North Korea, Malaysia Election, Flipkart: Your Thursday Briefing",Here’s what you need to know to start your day.,2018/05/09
302,https://www.nytimes.com/2018/05/09/briefing/iran-west-virginia-gina-haspel.html,"Iran, West Virginia, Gina Haspel: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/05/09
424,https://www.nytimes.com/2018/05/10/business/dealbook/walmart-flipkart-deal.html,One Risk to the Economy — A Slowdown in Lending: DealBook Briefing,"Some expect the economy to grow more quickly than it has in recent years, but slower lending does not point to such a bullish outcome.",2018/05/10
461,https://www.nytimes.com/2018/05/15/business/dealbook/remington-gun-control.html,The World Is Growing More Indebted: DealBook Briefing,"The world is more indebted than perhaps it has ever been, but what has taking on all the extra debt achieved?",2018/05/15
184,https://www.nytimes.com/2018/05/15/business/media/fox-upfront-advertising-tv.html,Fox Trots Out Jamie Foxx and Tim Allen in Bid to Woo Advertisers,"With its ownership in limbo, the network enlists Sean Combs and Ryan Murphy for its presentation at the Beacon Theater in New York",2018/05/15
24,https://www.nytimes.com/2018/05/15/business/media/fox-disney-dana-walden-gary-newman.html,"As Disney Sale Looms, Fox TV Chiefs Are Said to Discuss Extending Contracts","Dana Walden and Gary Newman, co-chief executives of the Fox television group, are negotiating extensions of their contracts until the sale to Disney is done, according to people briefed on the talks.",2018/05/15
23,https://www.nytimes.com/2018/05/15/business/media/fox-news-discrimination-lawsuits.html,Fox Settles Discrimination Lawsuits for Roughly $10 Million,"The racial and gender discrimination lawsuits, involving 18 current and former employees, came after a reckoning that began in 2016.",2018/05/15
136,https://www.nytimes.com/2018/05/16/business/dealbook/trade-nafta-europe-airbus.html,A Temporary Cease-Fire in CBS’s Fight With Redstones: DealBook Briefing,"A Delaware judge put a temporary halt to the legal wrangling between CBS and its controlling shareholder, Shari Redstone.",2018/05/16
280,https://www.nytimes.com/2018/05/16/briefing/donald-tusk-north-korea-camembert.html,"Donald Tusk, North Korea, Camembert: Your Thursday Briefing",Here’s what you need to know to start your day.,2018/05/16
180,https://www.nytimes.com/2018/05/16/business/media/cbs-viacom-redstone-moonves.html,CBS Tries to Sell Its TV Dramas as Its Own Battle Heats Up in Court,"Shari Redstone hopes to merge the network with Viacom. But the CBS head, Leslie Moonves, has other ideas. Now, a judge is working to settle the dispute.",2018/05/16
311,https://www.nytimes.com/2018/05/16/business/cbs-viacom-battle-redstone.html,"A Battle for Control of CBS, With Far-Reaching Consequences","No matter who wins in the fight over the proposed reunion of CBS and Viacom, both companies will be profoundly affected and the media landscape will be transformed.",2018/05/16
19,https://www.nytimes.com/2018/05/16/business/media/lachlan-murdoch-rupert-fox.html,Lachlan Murdoch Named Head of Family’s Shrinking TV Empire,"Being named chief executive and chairman cements Mr. Murdoch, 46, as the successor to his father, Rupert Murdoch. No mention was made of Lachlan’s brother, James, the current C.E.O. of 21st Century Fox.",2018/05/16
163,https://www.nytimes.com/2018/05/17/business/media/fox-news-suzanne-scott.html,Suzanne Scott Named First Female Chief Executive of Fox News,The appointment of Ms. Scott by the Murdoch family elevated an executive closely tied with the Roger Ailes regime that became mired in a sexual harassment scandal.,2018/05/17
39,https://www.nytimes.com/2018/05/20/business/media/comcast-fox-disney.html,"As Disney Moves Forward With Fox, Comcast Continues Plotting","The Walt Disney Company struck a deal in December to buy most of 21st Century Fox, but Comcast, which has pursued Fox in the past, thinks it has another opening.",2018/05/20
212,https://www.nytimes.com/2018/05/21/us/california-today-death-row-inmate-kevin-cooper.html,California Today: Should the Case of the Death-Row Inmate Kevin Cooper Be Re-examined?,"Monday: Pressure mounts on Gov. Jerry Brown, another rebuke to President Trump’s immigration policies and Steph Curry is on fire.",2018/05/21
454,https://www.nytimes.com/2018/05/21/business/dealbook/us-china-trade.html,A Brief History of G.E. Asset Sales: DealBook Briefing,GE’s move to spin off its transportation business adds to the roughly $200 billion of assets the conglomerate has shed since 2009.,2018/05/21
34,https://www.nytimes.com/2018/05/21/business/media/sky-comcast-21st-century-fox.html,"U.K. Unlikely to Block Comcast’s Proposed Sky Takeover, Minister Says",The decision by Britain’s culture secretary is the latest twist in a takeover battle between Comcast and Rupert Murdoch’s 21st Century Fox for control of the British satellite broadcaster.,2018/05/21
293,https://www.nytimes.com/2018/05/22/briefing/grenfell-china-genome.html,"Grenfell, China, Genome: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/05/22
289,https://www.nytimes.com/2018/05/23/business/dealbook/dodd-frank-congress.html,What’s Behind Comcast’s Fox Announcement: DealBook Briefing,The cable giant’s acknowledgment that it is prepping a bid for Fox appears intended to drive a wedge between Fox’s shareholders and the Murdochs.,2018/05/23
267,https://www.nytimes.com/2018/05/24/business/dealbook/elon-musk-media.html,Elon Musk Declares War on the Media: DealBook Briefing,"Following harsh reviews of Tesla’s Model 3, the C.E.O. says that he has a plan to clean up what he sees as a biased industry.",2018/05/24
78,https://www.nytimes.com/2018/05/27/fashion/weddings/jordan-newman-dustin-blank.html,"Dustin Blank, Jordan Newman","The couple met in 2012 at a masked gala for the Center, a community center for lesbian, gay, bisexual and transgender people in New York.",2018/05/27
5,https://www.nytimes.com/2018/05/30/business/media/fox-disney-shareholder-vote.html,Date Set for 21st Century Fox Shareholders to Vote on Disney Deal,"21st Century Fox and Disney shareholders are scheduled to vote on the proposed deal simultaneously on July 10. The new timeline puts pressure on Comcast, which is considering an all-cash bid for the Fox assets.",2018/05/30
317,https://www.nytimes.com/2018/05/30/business/dealbook/italy-markets-crisis.html,Wall Street Gains Ground Under the New Volcker Rule: DealBook Briefing,The ban on proprietary trading is being pared back. Will regulators have the will or power to enforce it?,2018/05/30
285,https://www.nytimes.com/2018/05/30/briefing/italy-arkady-babchenko-whales-your-thursday-briefing.html,"Italy, Arkady Babchenko, Whales: Your Thursday Briefing",Here’s what you need to know to start your day.,2018/05/30
202,https://www.nytimes.com/2018/05/31/business/att-time-warner-antitrust-stewart.html,How the Government Could Win the AT&T-Time Warner Case,Wall Street seems to have decided that the companies will prevail in their antitrust fight with the Justice Department. That’s no sure thing.,2018/05/31
60,https://www.nytimes.com/2018/06/01/business/media/hulu-executive-joel-stillerman.html,"Hello, You Must Be Going: Hulu Parts With a Top Executive","Last summer, Joel Stillerman joined the streaming platform as its first chief content officer. Now he’s out, and the job will not be refilled.",2018/06/01
283,https://www.nytimes.com/2018/06/04/business/dealbook/starbucks-howard-schultz.html,Howard Schultz to Step Down as Starbucks Executive Chairman,"Mr. Schultz’s decision to retire from Starbucks, a plan he says he privately outlined to the board a year ago, could stoke speculation that he is considering a move into politics.",2018/06/04
505,https://www.nytimes.com/2018/06/04/business/dealbook/facebook-smartphones-data.html,Microsoft’s Potent Acquisition Currency: DealBook Briefing,Microsoft’s planned acquisition of GitHub reveals the degree to which the rise in Microsoft’s stock has bolstered its heft as an acquirer.,2018/06/04
